Team1_Pyth,Team1_Luck,Team1_SOS_Pyth,Team1_NCSOS_Pyth,Team2_Pyth,Team2_Luck,Team2_SOS_Pyth,Team2_NCSOS_Pyth
20.71,0.08800000000000001,13.89,10.99,19.98,0.001,11.08,-4.62
20.71,0.08800000000000001,13.89,10.99,29.44,-0.014,11.65,-4.94
20.71,0.08800000000000001,13.89,10.99,31.36,-0.006999999999999999,13.58,3.15
20.71,0.08800000000000001,13.89,10.99,14.46,0.08199999999999999,12.07,-2.78
20.71,0.08800000000000001,13.89,10.99,15.09,-0.018000000000000002,8.69,-0.77
20.71,0.08800000000000001,13.89,10.99,20.68,-0.027000000000000003,10.46,2.49
20.71,0.08800000000000001,13.89,10.99,3.55,0.057,-6.59,4.46
20.71,0.08800000000000001,13.89,10.99,13.34,0.033,-4.77,-1.01
20.71,0.08800000000000001,13.89,10.99,-3.2,0.052000000000000005,-3.07,3.73
20.71,0.08800000000000001,13.89,10.99,6.56,-0.008,-4.29,-2.62
20.71,0.08800000000000001,13.89,10.99,-11.89,0.004,-12.17,1.47
20.71,0.08800000000000001,13.89,10.99,18.92,0.039,1.38,1.99
20.71,0.08800000000000001,13.89,10.99,13.59,0.061,-3.52,-2.94
20.71,0.08800000000000001,13.89,10.99,29.17,0.024,13.68,5.77
20.71,0.08800000000000001,13.89,10.99,8.74,0.023,-0.8,6.95
20.71,0.08800000000000001,13.89,10.99,15.08,0.005,11.63,-2.69
20.71,0.08800000000000001,13.89,10.99,15.54,0.031,12.63,7.84
20.71,0.08800000000000001,13.89,10.99,5.58,0.055,-2.37,-5.71
20.71,0.08800000000000001,13.89,10.99,15.15,-0.039,4.1,0.26
20.71,0.08800000000000001,13.89,10.99,-4.31,0.07400000000000001,-8.25,6.55
20.71,0.08800000000000001,13.89,10.99,26.05,-0.012,13.04,4.33
20.71,0.08800000000000001,13.89,10.99,12.91,0.022,9.42,4.43
20.71,0.08800000000000001,13.89,10.99,8.75,0.071,5.92,-6.09
20.71,0.08800000000000001,13.89,10.99,6.27,0.045,0.37,-1.05
20.71,0.08800000000000001,13.89,10.99,17.71,-0.033,3.63,-0.39
20.71,0.08800000000000001,13.89,10.99,16.3,0.005,10.06,0.49
20.71,0.08800000000000001,13.89,10.99,9.39,0.065,3.81,-0.63
20.71,0.08800000000000001,13.89,10.99,26.98,0.038,10.58,1.36
20.71,0.08800000000000001,13.89,10.99,26.75,0.004,8.31,-5.01
20.71,0.08800000000000001,13.89,10.99,9.46,0.097,-3.93,1.82
20.71,0.08800000000000001,13.89,10.99,14.58,0.029,3.61,-3.42
20.71,0.08800000000000001,13.89,10.99,16.62,0.006999999999999999,0.01,1.14
20.71,0.08800000000000001,13.89,10.99,15.69,0.004,1.15,3.49
20.71,0.08800000000000001,13.89,10.99,8.71,0.056,-6.01,3.52
20.71,0.08800000000000001,13.89,10.99,18.77,0.017,8.21,3.61
20.71,0.08800000000000001,13.89,10.99,35.66,0.024,10.51,-2.82
20.71,0.08800000000000001,13.89,10.99,24.47,0.002,8.61,-6.04
20.71,0.08800000000000001,13.89,10.99,13.37,0.078,4.95,3.11
20.71,0.08800000000000001,13.89,10.99,23.68,-0.026,13.57,3.56
20.71,0.08800000000000001,13.89,10.99,20.72,0.06,1.37,8.41
20.71,0.08800000000000001,13.89,10.99,8.58,0.057,-1.53,-1.9
20.22,0.061,10.05,-0.5,27.42,0.037000000000000005,11.03,2.26
20.22,0.061,10.05,-0.5,10.87,0.006,-4.56,-2.83
20.22,0.061,10.05,-0.5,20.97,-0.054000000000000006,13.0,6.05
20.22,0.061,10.05,-0.5,20.97,0.035,9.5,3.09
20.22,0.061,10.05,-0.5,18.42,0.006999999999999999,7.65,0.79
20.22,0.061,10.05,-0.5,19.98,0.001,11.08,-4.62
20.22,0.061,10.05,-0.5,29.44,-0.014,11.65,-4.94
20.22,0.061,10.05,-0.5,31.36,-0.006999999999999999,13.58,3.15
20.22,0.061,10.05,-0.5,14.46,0.08199999999999999,12.07,-2.78
20.22,0.061,10.05,-0.5,15.09,-0.018000000000000002,8.69,-0.77
20.22,0.061,10.05,-0.5,20.68,-0.027000000000000003,10.46,2.49
20.22,0.061,10.05,-0.5,3.55,0.057,-6.59,4.46
20.22,0.061,10.05,-0.5,13.34,0.033,-4.77,-1.01
20.22,0.061,10.05,-0.5,-3.2,0.052000000000000005,-3.07,3.73
20.22,0.061,10.05,-0.5,6.56,-0.008,-4.29,-2.62
20.22,0.061,10.05,-0.5,-11.89,0.004,-12.17,1.47
20.22,0.061,10.05,-0.5,18.92,0.039,1.38,1.99
20.22,0.061,10.05,-0.5,13.59,0.061,-3.52,-2.94
20.22,0.061,10.05,-0.5,29.17,0.024,13.68,5.77
20.22,0.061,10.05,-0.5,8.74,0.023,-0.8,6.95
20.22,0.061,10.05,-0.5,15.08,0.005,11.63,-2.69
20.22,0.061,10.05,-0.5,15.54,0.031,12.63,7.84
20.22,0.061,10.05,-0.5,5.58,0.055,-2.37,-5.71
20.22,0.061,10.05,-0.5,15.15,-0.039,4.1,0.26
20.22,0.061,10.05,-0.5,-4.31,0.07400000000000001,-8.25,6.55
20.22,0.061,10.05,-0.5,26.05,-0.012,13.04,4.33
20.22,0.061,10.05,-0.5,12.91,0.022,9.42,4.43
20.22,0.061,10.05,-0.5,8.75,0.071,5.92,-6.09
20.22,0.061,10.05,-0.5,6.27,0.045,0.37,-1.05
20.22,0.061,10.05,-0.5,17.71,-0.033,3.63,-0.39
20.22,0.061,10.05,-0.5,16.3,0.005,10.06,0.49
20.22,0.061,10.05,-0.5,9.39,0.065,3.81,-0.63
20.22,0.061,10.05,-0.5,26.98,0.038,10.58,1.36
20.22,0.061,10.05,-0.5,26.75,0.004,8.31,-5.01
20.22,0.061,10.05,-0.5,9.46,0.097,-3.93,1.82
20.22,0.061,10.05,-0.5,14.58,0.029,3.61,-3.42
20.22,0.061,10.05,-0.5,16.62,0.006999999999999999,0.01,1.14
20.22,0.061,10.05,-0.5,15.69,0.004,1.15,3.49
20.22,0.061,10.05,-0.5,8.71,0.056,-6.01,3.52
20.22,0.061,10.05,-0.5,18.77,0.017,8.21,3.61
20.22,0.061,10.05,-0.5,35.66,0.024,10.51,-2.82
20.22,0.061,10.05,-0.5,24.47,0.002,8.61,-6.04
20.22,0.061,10.05,-0.5,13.37,0.078,4.95,3.11
20.22,0.061,10.05,-0.5,23.68,-0.026,13.57,3.56
20.22,0.061,10.05,-0.5,20.72,0.06,1.37,8.41
20.22,0.061,10.05,-0.5,8.58,0.057,-1.53,-1.9
27.42,0.037000000000000005,11.03,2.26,10.87,0.006,-4.56,-2.83
27.42,0.037000000000000005,11.03,2.26,20.97,-0.054000000000000006,13.0,6.05
27.42,0.037000000000000005,11.03,2.26,20.97,0.035,9.5,3.09
27.42,0.037000000000000005,11.03,2.26,18.42,0.006999999999999999,7.65,0.79
27.42,0.037000000000000005,11.03,2.26,19.98,0.001,11.08,-4.62
27.42,0.037000000000000005,11.03,2.26,29.44,-0.014,11.65,-4.94
27.42,0.037000000000000005,11.03,2.26,31.36,-0.006999999999999999,13.58,3.15
27.42,0.037000000000000005,11.03,2.26,14.46,0.08199999999999999,12.07,-2.78
27.42,0.037000000000000005,11.03,2.26,15.09,-0.018000000000000002,8.69,-0.77
27.42,0.037000000000000005,11.03,2.26,20.68,-0.027000000000000003,10.46,2.49
27.42,0.037000000000000005,11.03,2.26,3.55,0.057,-6.59,4.46
27.42,0.037000000000000005,11.03,2.26,13.34,0.033,-4.77,-1.01
27.42,0.037000000000000005,11.03,2.26,-3.2,0.052000000000000005,-3.07,3.73
27.42,0.037000000000000005,11.03,2.26,6.56,-0.008,-4.29,-2.62
27.42,0.037000000000000005,11.03,2.26,-11.89,0.004,-12.17,1.47
27.42,0.037000000000000005,11.03,2.26,18.92,0.039,1.38,1.99
27.42,0.037000000000000005,11.03,2.26,13.59,0.061,-3.52,-2.94
27.42,0.037000000000000005,11.03,2.26,29.17,0.024,13.68,5.77
27.42,0.037000000000000005,11.03,2.26,8.74,0.023,-0.8,6.95
27.42,0.037000000000000005,11.03,2.26,15.08,0.005,11.63,-2.69
27.42,0.037000000000000005,11.03,2.26,15.54,0.031,12.63,7.84
27.42,0.037000000000000005,11.03,2.26,5.58,0.055,-2.37,-5.71
27.42,0.037000000000000005,11.03,2.26,15.15,-0.039,4.1,0.26
27.42,0.037000000000000005,11.03,2.26,-4.31,0.07400000000000001,-8.25,6.55
27.42,0.037000000000000005,11.03,2.26,26.05,-0.012,13.04,4.33
27.42,0.037000000000000005,11.03,2.26,12.91,0.022,9.42,4.43
27.42,0.037000000000000005,11.03,2.26,8.75,0.071,5.92,-6.09
27.42,0.037000000000000005,11.03,2.26,6.27,0.045,0.37,-1.05
27.42,0.037000000000000005,11.03,2.26,17.71,-0.033,3.63,-0.39
27.42,0.037000000000000005,11.03,2.26,16.3,0.005,10.06,0.49
27.42,0.037000000000000005,11.03,2.26,9.39,0.065,3.81,-0.63
27.42,0.037000000000000005,11.03,2.26,26.98,0.038,10.58,1.36
27.42,0.037000000000000005,11.03,2.26,26.75,0.004,8.31,-5.01
27.42,0.037000000000000005,11.03,2.26,9.46,0.097,-3.93,1.82
27.42,0.037000000000000005,11.03,2.26,14.58,0.029,3.61,-3.42
27.42,0.037000000000000005,11.03,2.26,16.62,0.006999999999999999,0.01,1.14
27.42,0.037000000000000005,11.03,2.26,15.69,0.004,1.15,3.49
27.42,0.037000000000000005,11.03,2.26,8.71,0.056,-6.01,3.52
27.42,0.037000000000000005,11.03,2.26,18.77,0.017,8.21,3.61
27.42,0.037000000000000005,11.03,2.26,35.66,0.024,10.51,-2.82
27.42,0.037000000000000005,11.03,2.26,24.47,0.002,8.61,-6.04
27.42,0.037000000000000005,11.03,2.26,13.37,0.078,4.95,3.11
27.42,0.037000000000000005,11.03,2.26,23.68,-0.026,13.57,3.56
27.42,0.037000000000000005,11.03,2.26,20.72,0.06,1.37,8.41
27.42,0.037000000000000005,11.03,2.26,8.58,0.057,-1.53,-1.9
10.87,0.006,-4.56,-2.83,20.97,-0.054000000000000006,13.0,6.05
10.87,0.006,-4.56,-2.83,20.97,0.035,9.5,3.09
10.87,0.006,-4.56,-2.83,18.42,0.006999999999999999,7.65,0.79
10.87,0.006,-4.56,-2.83,19.98,0.001,11.08,-4.62
10.87,0.006,-4.56,-2.83,29.44,-0.014,11.65,-4.94
10.87,0.006,-4.56,-2.83,31.36,-0.006999999999999999,13.58,3.15
10.87,0.006,-4.56,-2.83,14.46,0.08199999999999999,12.07,-2.78
10.87,0.006,-4.56,-2.83,15.09,-0.018000000000000002,8.69,-0.77
10.87,0.006,-4.56,-2.83,20.68,-0.027000000000000003,10.46,2.49
10.87,0.006,-4.56,-2.83,3.55,0.057,-6.59,4.46
10.87,0.006,-4.56,-2.83,13.34,0.033,-4.77,-1.01
10.87,0.006,-4.56,-2.83,-3.2,0.052000000000000005,-3.07,3.73
10.87,0.006,-4.56,-2.83,6.56,-0.008,-4.29,-2.62
10.87,0.006,-4.56,-2.83,-11.89,0.004,-12.17,1.47
10.87,0.006,-4.56,-2.83,18.92,0.039,1.38,1.99
10.87,0.006,-4.56,-2.83,13.59,0.061,-3.52,-2.94
10.87,0.006,-4.56,-2.83,29.17,0.024,13.68,5.77
10.87,0.006,-4.56,-2.83,8.74,0.023,-0.8,6.95
10.87,0.006,-4.56,-2.83,15.08,0.005,11.63,-2.69
10.87,0.006,-4.56,-2.83,15.54,0.031,12.63,7.84
10.87,0.006,-4.56,-2.83,5.58,0.055,-2.37,-5.71
10.87,0.006,-4.56,-2.83,15.15,-0.039,4.1,0.26
10.87,0.006,-4.56,-2.83,-4.31,0.07400000000000001,-8.25,6.55
10.87,0.006,-4.56,-2.83,26.05,-0.012,13.04,4.33
10.87,0.006,-4.56,-2.83,12.91,0.022,9.42,4.43
10.87,0.006,-4.56,-2.83,8.75,0.071,5.92,-6.09
10.87,0.006,-4.56,-2.83,6.27,0.045,0.37,-1.05
10.87,0.006,-4.56,-2.83,17.71,-0.033,3.63,-0.39
10.87,0.006,-4.56,-2.83,16.3,0.005,10.06,0.49
10.87,0.006,-4.56,-2.83,9.39,0.065,3.81,-0.63
10.87,0.006,-4.56,-2.83,26.98,0.038,10.58,1.36
10.87,0.006,-4.56,-2.83,26.75,0.004,8.31,-5.01
10.87,0.006,-4.56,-2.83,9.46,0.097,-3.93,1.82
10.87,0.006,-4.56,-2.83,14.58,0.029,3.61,-3.42
10.87,0.006,-4.56,-2.83,16.62,0.006999999999999999,0.01,1.14
10.87,0.006,-4.56,-2.83,15.69,0.004,1.15,3.49
10.87,0.006,-4.56,-2.83,8.71,0.056,-6.01,3.52
10.87,0.006,-4.56,-2.83,18.77,0.017,8.21,3.61
10.87,0.006,-4.56,-2.83,35.66,0.024,10.51,-2.82
10.87,0.006,-4.56,-2.83,24.47,0.002,8.61,-6.04
10.87,0.006,-4.56,-2.83,13.37,0.078,4.95,3.11
10.87,0.006,-4.56,-2.83,23.68,-0.026,13.57,3.56
10.87,0.006,-4.56,-2.83,20.72,0.06,1.37,8.41
10.87,0.006,-4.56,-2.83,8.58,0.057,-1.53,-1.9
20.97,-0.054000000000000006,13.0,6.05,20.97,0.035,9.5,3.09
20.97,-0.054000000000000006,13.0,6.05,18.42,0.006999999999999999,7.65,0.79
20.97,-0.054000000000000006,13.0,6.05,19.98,0.001,11.08,-4.62
20.97,-0.054000000000000006,13.0,6.05,29.44,-0.014,11.65,-4.94
20.97,-0.054000000000000006,13.0,6.05,31.36,-0.006999999999999999,13.58,3.15
20.97,-0.054000000000000006,13.0,6.05,14.46,0.08199999999999999,12.07,-2.78
20.97,-0.054000000000000006,13.0,6.05,15.09,-0.018000000000000002,8.69,-0.77
20.97,-0.054000000000000006,13.0,6.05,20.68,-0.027000000000000003,10.46,2.49
20.97,-0.054000000000000006,13.0,6.05,3.55,0.057,-6.59,4.46
20.97,-0.054000000000000006,13.0,6.05,13.34,0.033,-4.77,-1.01
20.97,-0.054000000000000006,13.0,6.05,-3.2,0.052000000000000005,-3.07,3.73
20.97,-0.054000000000000006,13.0,6.05,6.56,-0.008,-4.29,-2.62
20.97,-0.054000000000000006,13.0,6.05,-11.89,0.004,-12.17,1.47
20.97,-0.054000000000000006,13.0,6.05,18.92,0.039,1.38,1.99
20.97,-0.054000000000000006,13.0,6.05,13.59,0.061,-3.52,-2.94
20.97,-0.054000000000000006,13.0,6.05,29.17,0.024,13.68,5.77
20.97,-0.054000000000000006,13.0,6.05,8.74,0.023,-0.8,6.95
20.97,-0.054000000000000006,13.0,6.05,15.08,0.005,11.63,-2.69
20.97,-0.054000000000000006,13.0,6.05,15.54,0.031,12.63,7.84
20.97,-0.054000000000000006,13.0,6.05,5.58,0.055,-2.37,-5.71
20.97,-0.054000000000000006,13.0,6.05,15.15,-0.039,4.1,0.26
20.97,-0.054000000000000006,13.0,6.05,-4.31,0.07400000000000001,-8.25,6.55
20.97,-0.054000000000000006,13.0,6.05,26.05,-0.012,13.04,4.33
20.97,-0.054000000000000006,13.0,6.05,12.91,0.022,9.42,4.43
20.97,-0.054000000000000006,13.0,6.05,8.75,0.071,5.92,-6.09
20.97,-0.054000000000000006,13.0,6.05,6.27,0.045,0.37,-1.05
20.97,-0.054000000000000006,13.0,6.05,17.71,-0.033,3.63,-0.39
20.97,-0.054000000000000006,13.0,6.05,16.3,0.005,10.06,0.49
20.97,-0.054000000000000006,13.0,6.05,9.39,0.065,3.81,-0.63
20.97,-0.054000000000000006,13.0,6.05,26.98,0.038,10.58,1.36
20.97,-0.054000000000000006,13.0,6.05,26.75,0.004,8.31,-5.01
20.97,-0.054000000000000006,13.0,6.05,9.46,0.097,-3.93,1.82
20.97,-0.054000000000000006,13.0,6.05,14.58,0.029,3.61,-3.42
20.97,-0.054000000000000006,13.0,6.05,16.62,0.006999999999999999,0.01,1.14
20.97,-0.054000000000000006,13.0,6.05,15.69,0.004,1.15,3.49
20.97,-0.054000000000000006,13.0,6.05,8.71,0.056,-6.01,3.52
20.97,-0.054000000000000006,13.0,6.05,18.77,0.017,8.21,3.61
20.97,-0.054000000000000006,13.0,6.05,35.66,0.024,10.51,-2.82
20.97,-0.054000000000000006,13.0,6.05,24.47,0.002,8.61,-6.04
20.97,-0.054000000000000006,13.0,6.05,13.37,0.078,4.95,3.11
20.97,-0.054000000000000006,13.0,6.05,23.68,-0.026,13.57,3.56
20.97,-0.054000000000000006,13.0,6.05,20.72,0.06,1.37,8.41
20.97,-0.054000000000000006,13.0,6.05,8.58,0.057,-1.53,-1.9
20.97,0.035,9.5,3.09,18.42,0.006999999999999999,7.65,0.79
20.97,0.035,9.5,3.09,19.98,0.001,11.08,-4.62
20.97,0.035,9.5,3.09,29.44,-0.014,11.65,-4.94
20.97,0.035,9.5,3.09,31.36,-0.006999999999999999,13.58,3.15
20.97,0.035,9.5,3.09,14.46,0.08199999999999999,12.07,-2.78
20.97,0.035,9.5,3.09,15.09,-0.018000000000000002,8.69,-0.77
20.97,0.035,9.5,3.09,20.68,-0.027000000000000003,10.46,2.49
20.97,0.035,9.5,3.09,3.55,0.057,-6.59,4.46
20.97,0.035,9.5,3.09,13.34,0.033,-4.77,-1.01
20.97,0.035,9.5,3.09,-3.2,0.052000000000000005,-3.07,3.73
20.97,0.035,9.5,3.09,6.56,-0.008,-4.29,-2.62
20.97,0.035,9.5,3.09,-11.89,0.004,-12.17,1.47
20.97,0.035,9.5,3.09,18.92,0.039,1.38,1.99
20.97,0.035,9.5,3.09,13.59,0.061,-3.52,-2.94
20.97,0.035,9.5,3.09,29.17,0.024,13.68,5.77
20.97,0.035,9.5,3.09,8.74,0.023,-0.8,6.95
20.97,0.035,9.5,3.09,15.08,0.005,11.63,-2.69
20.97,0.035,9.5,3.09,15.54,0.031,12.63,7.84
20.97,0.035,9.5,3.09,5.58,0.055,-2.37,-5.71
20.97,0.035,9.5,3.09,15.15,-0.039,4.1,0.26
20.97,0.035,9.5,3.09,-4.31,0.07400000000000001,-8.25,6.55
20.97,0.035,9.5,3.09,26.05,-0.012,13.04,4.33
20.97,0.035,9.5,3.09,12.91,0.022,9.42,4.43
20.97,0.035,9.5,3.09,8.75,0.071,5.92,-6.09
20.97,0.035,9.5,3.09,6.27,0.045,0.37,-1.05
20.97,0.035,9.5,3.09,17.71,-0.033,3.63,-0.39
20.97,0.035,9.5,3.09,16.3,0.005,10.06,0.49
20.97,0.035,9.5,3.09,9.39,0.065,3.81,-0.63
20.97,0.035,9.5,3.09,26.98,0.038,10.58,1.36
20.97,0.035,9.5,3.09,26.75,0.004,8.31,-5.01
20.97,0.035,9.5,3.09,9.46,0.097,-3.93,1.82
20.97,0.035,9.5,3.09,14.58,0.029,3.61,-3.42
20.97,0.035,9.5,3.09,16.62,0.006999999999999999,0.01,1.14
20.97,0.035,9.5,3.09,15.69,0.004,1.15,3.49
20.97,0.035,9.5,3.09,8.71,0.056,-6.01,3.52
20.97,0.035,9.5,3.09,18.77,0.017,8.21,3.61
20.97,0.035,9.5,3.09,35.66,0.024,10.51,-2.82
20.97,0.035,9.5,3.09,24.47,0.002,8.61,-6.04
20.97,0.035,9.5,3.09,13.37,0.078,4.95,3.11
20.97,0.035,9.5,3.09,23.68,-0.026,13.57,3.56
20.97,0.035,9.5,3.09,20.72,0.06,1.37,8.41
20.97,0.035,9.5,3.09,8.58,0.057,-1.53,-1.9
18.42,0.006999999999999999,7.65,0.79,19.98,0.001,11.08,-4.62
18.42,0.006999999999999999,7.65,0.79,29.44,-0.014,11.65,-4.94
18.42,0.006999999999999999,7.65,0.79,31.36,-0.006999999999999999,13.58,3.15
18.42,0.006999999999999999,7.65,0.79,14.46,0.08199999999999999,12.07,-2.78
18.42,0.006999999999999999,7.65,0.79,15.09,-0.018000000000000002,8.69,-0.77
18.42,0.006999999999999999,7.65,0.79,20.68,-0.027000000000000003,10.46,2.49
18.42,0.006999999999999999,7.65,0.79,3.55,0.057,-6.59,4.46
18.42,0.006999999999999999,7.65,0.79,13.34,0.033,-4.77,-1.01
18.42,0.006999999999999999,7.65,0.79,-3.2,0.052000000000000005,-3.07,3.73
18.42,0.006999999999999999,7.65,0.79,6.56,-0.008,-4.29,-2.62
18.42,0.006999999999999999,7.65,0.79,-11.89,0.004,-12.17,1.47
18.42,0.006999999999999999,7.65,0.79,18.92,0.039,1.38,1.99
18.42,0.006999999999999999,7.65,0.79,13.59,0.061,-3.52,-2.94
18.42,0.006999999999999999,7.65,0.79,29.17,0.024,13.68,5.77
18.42,0.006999999999999999,7.65,0.79,8.74,0.023,-0.8,6.95
18.42,0.006999999999999999,7.65,0.79,15.08,0.005,11.63,-2.69
18.42,0.006999999999999999,7.65,0.79,15.54,0.031,12.63,7.84
18.42,0.006999999999999999,7.65,0.79,5.58,0.055,-2.37,-5.71
18.42,0.006999999999999999,7.65,0.79,15.15,-0.039,4.1,0.26
18.42,0.006999999999999999,7.65,0.79,-4.31,0.07400000000000001,-8.25,6.55
18.42,0.006999999999999999,7.65,0.79,26.05,-0.012,13.04,4.33
18.42,0.006999999999999999,7.65,0.79,12.91,0.022,9.42,4.43
18.42,0.006999999999999999,7.65,0.79,8.75,0.071,5.92,-6.09
18.42,0.006999999999999999,7.65,0.79,6.27,0.045,0.37,-1.05
18.42,0.006999999999999999,7.65,0.79,17.71,-0.033,3.63,-0.39
18.42,0.006999999999999999,7.65,0.79,16.3,0.005,10.06,0.49
18.42,0.006999999999999999,7.65,0.79,9.39,0.065,3.81,-0.63
18.42,0.006999999999999999,7.65,0.79,26.98,0.038,10.58,1.36
18.42,0.006999999999999999,7.65,0.79,26.75,0.004,8.31,-5.01
18.42,0.006999999999999999,7.65,0.79,9.46,0.097,-3.93,1.82
18.42,0.006999999999999999,7.65,0.79,14.58,0.029,3.61,-3.42
18.42,0.006999999999999999,7.65,0.79,16.62,0.006999999999999999,0.01,1.14
18.42,0.006999999999999999,7.65,0.79,15.69,0.004,1.15,3.49
18.42,0.006999999999999999,7.65,0.79,8.71,0.056,-6.01,3.52
18.42,0.006999999999999999,7.65,0.79,18.77,0.017,8.21,3.61
18.42,0.006999999999999999,7.65,0.79,35.66,0.024,10.51,-2.82
18.42,0.006999999999999999,7.65,0.79,24.47,0.002,8.61,-6.04
18.42,0.006999999999999999,7.65,0.79,13.37,0.078,4.95,3.11
18.42,0.006999999999999999,7.65,0.79,23.68,-0.026,13.57,3.56
18.42,0.006999999999999999,7.65,0.79,20.72,0.06,1.37,8.41
18.42,0.006999999999999999,7.65,0.79,8.58,0.057,-1.53,-1.9
19.98,0.001,11.08,-4.62,29.44,-0.014,11.65,-4.94
19.98,0.001,11.08,-4.62,31.36,-0.006999999999999999,13.58,3.15
19.98,0.001,11.08,-4.62,14.46,0.08199999999999999,12.07,-2.78
19.98,0.001,11.08,-4.62,15.09,-0.018000000000000002,8.69,-0.77
19.98,0.001,11.08,-4.62,20.68,-0.027000000000000003,10.46,2.49
19.98,0.001,11.08,-4.62,3.55,0.057,-6.59,4.46
19.98,0.001,11.08,-4.62,13.34,0.033,-4.77,-1.01
19.98,0.001,11.08,-4.62,-3.2,0.052000000000000005,-3.07,3.73
19.98,0.001,11.08,-4.62,6.56,-0.008,-4.29,-2.62
19.98,0.001,11.08,-4.62,-11.89,0.004,-12.17,1.47
19.98,0.001,11.08,-4.62,18.92,0.039,1.38,1.99
19.98,0.001,11.08,-4.62,13.59,0.061,-3.52,-2.94
19.98,0.001,11.08,-4.62,29.17,0.024,13.68,5.77
19.98,0.001,11.08,-4.62,8.74,0.023,-0.8,6.95
19.98,0.001,11.08,-4.62,15.08,0.005,11.63,-2.69
19.98,0.001,11.08,-4.62,15.54,0.031,12.63,7.84
19.98,0.001,11.08,-4.62,5.58,0.055,-2.37,-5.71
19.98,0.001,11.08,-4.62,15.15,-0.039,4.1,0.26
19.98,0.001,11.08,-4.62,-4.31,0.07400000000000001,-8.25,6.55
19.98,0.001,11.08,-4.62,26.05,-0.012,13.04,4.33
19.98,0.001,11.08,-4.62,12.91,0.022,9.42,4.43
19.98,0.001,11.08,-4.62,8.75,0.071,5.92,-6.09
19.98,0.001,11.08,-4.62,6.27,0.045,0.37,-1.05
19.98,0.001,11.08,-4.62,17.71,-0.033,3.63,-0.39
19.98,0.001,11.08,-4.62,16.3,0.005,10.06,0.49
19.98,0.001,11.08,-4.62,9.39,0.065,3.81,-0.63
19.98,0.001,11.08,-4.62,26.98,0.038,10.58,1.36
19.98,0.001,11.08,-4.62,26.75,0.004,8.31,-5.01
19.98,0.001,11.08,-4.62,9.46,0.097,-3.93,1.82
19.98,0.001,11.08,-4.62,14.58,0.029,3.61,-3.42
19.98,0.001,11.08,-4.62,16.62,0.006999999999999999,0.01,1.14
19.98,0.001,11.08,-4.62,15.69,0.004,1.15,3.49
19.98,0.001,11.08,-4.62,8.71,0.056,-6.01,3.52
19.98,0.001,11.08,-4.62,18.77,0.017,8.21,3.61
19.98,0.001,11.08,-4.62,35.66,0.024,10.51,-2.82
19.98,0.001,11.08,-4.62,24.47,0.002,8.61,-6.04
19.98,0.001,11.08,-4.62,13.37,0.078,4.95,3.11
19.98,0.001,11.08,-4.62,23.68,-0.026,13.57,3.56
19.98,0.001,11.08,-4.62,20.72,0.06,1.37,8.41
19.98,0.001,11.08,-4.62,8.58,0.057,-1.53,-1.9
29.44,-0.014,11.65,-4.94,31.36,-0.006999999999999999,13.58,3.15
29.44,-0.014,11.65,-4.94,14.46,0.08199999999999999,12.07,-2.78
29.44,-0.014,11.65,-4.94,15.09,-0.018000000000000002,8.69,-0.77
29.44,-0.014,11.65,-4.94,20.68,-0.027000000000000003,10.46,2.49
29.44,-0.014,11.65,-4.94,3.55,0.057,-6.59,4.46
29.44,-0.014,11.65,-4.94,13.34,0.033,-4.77,-1.01
29.44,-0.014,11.65,-4.94,-3.2,0.052000000000000005,-3.07,3.73
29.44,-0.014,11.65,-4.94,6.56,-0.008,-4.29,-2.62
29.44,-0.014,11.65,-4.94,-11.89,0.004,-12.17,1.47
29.44,-0.014,11.65,-4.94,18.92,0.039,1.38,1.99
29.44,-0.014,11.65,-4.94,13.59,0.061,-3.52,-2.94
29.44,-0.014,11.65,-4.94,29.17,0.024,13.68,5.77
29.44,-0.014,11.65,-4.94,8.74,0.023,-0.8,6.95
29.44,-0.014,11.65,-4.94,15.08,0.005,11.63,-2.69
29.44,-0.014,11.65,-4.94,15.54,0.031,12.63,7.84
29.44,-0.014,11.65,-4.94,5.58,0.055,-2.37,-5.71
29.44,-0.014,11.65,-4.94,15.15,-0.039,4.1,0.26
29.44,-0.014,11.65,-4.94,-4.31,0.07400000000000001,-8.25,6.55
29.44,-0.014,11.65,-4.94,26.05,-0.012,13.04,4.33
29.44,-0.014,11.65,-4.94,12.91,0.022,9.42,4.43
29.44,-0.014,11.65,-4.94,8.75,0.071,5.92,-6.09
29.44,-0.014,11.65,-4.94,6.27,0.045,0.37,-1.05
29.44,-0.014,11.65,-4.94,17.71,-0.033,3.63,-0.39
29.44,-0.014,11.65,-4.94,16.3,0.005,10.06,0.49
29.44,-0.014,11.65,-4.94,9.39,0.065,3.81,-0.63
29.44,-0.014,11.65,-4.94,26.98,0.038,10.58,1.36
29.44,-0.014,11.65,-4.94,26.75,0.004,8.31,-5.01
29.44,-0.014,11.65,-4.94,9.46,0.097,-3.93,1.82
29.44,-0.014,11.65,-4.94,14.58,0.029,3.61,-3.42
29.44,-0.014,11.65,-4.94,16.62,0.006999999999999999,0.01,1.14
29.44,-0.014,11.65,-4.94,15.69,0.004,1.15,3.49
29.44,-0.014,11.65,-4.94,8.71,0.056,-6.01,3.52
29.44,-0.014,11.65,-4.94,18.77,0.017,8.21,3.61
29.44,-0.014,11.65,-4.94,35.66,0.024,10.51,-2.82
